name;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
Verge;0.546;0.744;2;-6.892;1;0.0333;0.000181;1.17e-06;0.114;0.206;127.977;audio_features;3bWLBVZz9Vur3OLy05SpfF;spotify:track:3bWLBVZz9Vur3OLy05SpfF;https://api.spotify.com/v1/tracks/3bWLBVZz9Vur3OLy05SpfF;https://api.spotify.com/v1/audio-analysis/3bWLBVZz9Vur3OLy05SpfF;213027;4
Can't Be Tamed;0.63;0.91;11;-2.919;0;0.144;0.0287;0.0;0.196;0.743;116.98;audio_features;2r6DdaSbkbwoPzuK6NjLPn;spotify:track:2r6DdaSbkbwoPzuK6NjLPn;https://api.spotify.com/v1/tracks/2r6DdaSbkbwoPzuK6NjLPn;https://api.spotify.com/v1/audio-analysis/2r6DdaSbkbwoPzuK6NjLPn;168213;4
Boys & Girls;0.898;0.741;11;-6.385;0;0.0533;0.324;0.0028;0.0894;0.638;107.998;audio_features;6FJN9EiWE5Fh20WYrHfB5N;spotify:track:6FJN9EiWE5Fh20WYrHfB5N;https://api.spotify.com/v1/tracks/6FJN9EiWE5Fh20WYrHfB5N;https://api.spotify.com/v1/audio-analysis/6FJN9EiWE5Fh20WYrHfB5N;241160;4
Middle;0.583;0.695;9;-5.336;1;0.0423;0.0141;0.0;0.0527;0.224;104.879;audio_features;0g5EKLgdKvNlln7TNqBByK;spotify:track:0g5EKLgdKvNlln7TNqBByK;https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK;https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK;220573;4
Skin;0.379;0.29;4;-8.485;1;0.051;0.952;0.00106;0.118;0.169;166.467;audio_features;4RL77hMWUq35NYnPLXBpih;spotify:track:4RL77hMWUq35NYnPLXBpih;https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih;https://api.spotify.com/v1/audio-analysis/4RL77hMWUq35NYnPLXBpih;201080;4
Coração de Aço;0.803;0.328;0;-13.111;1;0.202;0.838;0.0;0.572;0.288;133.956;audio_features;6waLZw9qNP36DtHFPeyTz6;spotify:track:6waLZw9qNP36DtHFPeyTz6;https://api.spotify.com/v1/tracks/6waLZw9qNP36DtHFPeyTz6;https://api.spotify.com/v1/audio-analysis/6waLZw9qNP36DtHFPeyTz6;244142;4
Everyday;0.637;0.733;7;-4.387;0;0.0553;0.0152;0.0;0.162;0.432;131.005;audio_features;6yL2kTsdVwYnGwPkKGtMd5;spotify:track:6yL2kTsdVwYnGwPkKGtMd5;https://api.spotify.com/v1/tracks/6yL2kTsdVwYnGwPkKGtMd5;https://api.spotify.com/v1/audio-analysis/6yL2kTsdVwYnGwPkKGtMd5;194840;4
Never Gonna Let You Down;0.648;0.73;0;-6.135;1;0.0317;0.0894;0.0;0.191;0.398;107.975;audio_features;2LlJLOK9DnYaOTr2yjqlYt;spotify:track:2LlJLOK9DnYaOTr2yjqlYt;https://api.spotify.com/v1/tracks/2LlJLOK9DnYaOTr2yjqlYt;https://api.spotify.com/v1/audio-analysis/2LlJLOK9DnYaOTr2yjqlYt;248360;4
Deixe-Me Ir - Kiko Franco e Woak Remix;0.808;0.655;9;-7.364;0;0.0654;0.071;0.0;0.0788;0.845;122.018;audio_features;19kNNsdVTF4Bq06Oxv8WhT;spotify:track:19kNNsdVTF4Bq06Oxv8WhT;https://api.spotify.com/v1/tracks/19kNNsdVTF4Bq06Oxv8WhT;https://api.spotify.com/v1/audio-analysis/19kNNsdVTF4Bq06Oxv8WhT;214462;4
Hurricane - Arty Remix;0.438;0.856;0;-4.158;1;0.0584;0.0268;6.27e-06;0.375;0.49;127.991;audio_features;65n4DkUhKUO4tECIabKwy1;spotify:track:65n4DkUhKUO4tECIabKwy1;https://api.spotify.com/v1/tracks/65n4DkUhKUO4tECIabKwy1;https://api.spotify.com/v1/audio-analysis/65n4DkUhKUO4tECIabKwy1;224520;4
In The Night;0.505;0.68;7;-4.993;1;0.0714;0.0796;0.0;0.0465;0.539;168.022;audio_features;25KybV9BOUlvcnv7nN3Pyo;spotify:track:25KybV9BOUlvcnv7nN3Pyo;https://api.spotify.com/v1/tracks/25KybV9BOUlvcnv7nN3Pyo;https://api.spotify.com/v1/audio-analysis/25KybV9BOUlvcnv7nN3Pyo;235653;3
Rabiosa (feat. Pitbull);0.834;0.823;0;-4.918;1;0.114;0.062;0.0;0.185;0.763;133.039;audio_features;2Xh7dyCHCErCv3PmdVEGw4;spotify:track:2Xh7dyCHCErCv3PmdVEGw4;https://api.spotify.com/v1/tracks/2Xh7dyCHCErCv3PmdVEGw4;https://api.spotify.com/v1/audio-analysis/2Xh7dyCHCErCv3PmdVEGw4;170600;4
Calabria - Firebeatz Remix;0.636;0.879;10;-2.862;1;0.0702;0.000732;0.446;0.324;0.395;128.004;audio_features;6lYdV7rTtv3dVpQ89htlRU;spotify:track:6lYdV7rTtv3dVpQ89htlRU;https://api.spotify.com/v1/tracks/6lYdV7rTtv3dVpQ89htlRU;https://api.spotify.com/v1/audio-analysis/6lYdV7rTtv3dVpQ89htlRU;221250;4
Get To Know Me;0.634;0.84;5;-3.554;1;0.042;0.251;0.0;0.623;0.799;170.007;audio_features;32lyOiqQrmCUICCcBfkBeG;spotify:track:32lyOiqQrmCUICCcBfkBeG;https://api.spotify.com/v1/tracks/32lyOiqQrmCUICCcBfkBeG;https://api.spotify.com/v1/audio-analysis/32lyOiqQrmCUICCcBfkBeG;162139;4
Play;0.68;0.729;5;-5.077;1;0.0475;0.612;0.0;0.224;0.446;123.97;audio_features;4DpNNXFMMxQEKl7r0ykkWA;spotify:track:4DpNNXFMMxQEKl7r0ykkWA;https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA;https://api.spotify.com/v1/audio-analysis/4DpNNXFMMxQEKl7r0ykkWA;179867;4
Cure;0.697;0.506;8;-4.863;1;0.0325;0.0792;0.0;0.0893;0.516;100.002;audio_features;34oB5r0lcN3fYWCs2uA1k5;spotify:track:34oB5r0lcN3fYWCs2uA1k5;https://api.spotify.com/v1/tracks/34oB5r0lcN3fYWCs2uA1k5;https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5;211364;4
Stuck In The Moment;0.719;0.698;0;-6.353;0;0.0559;0.165;0.0;0.133;0.362;89.976;audio_features;1DyV9obL0pPibOjW5ufg15;spotify:track:1DyV9obL0pPibOjW5ufg15;https://api.spotify.com/v1/tracks/1DyV9obL0pPibOjW5ufg15;https://api.spotify.com/v1/audio-analysis/1DyV9obL0pPibOjW5ufg15;222960;4
Either Way (feat. Joey Bada$$);0.635;0.659;8;-4.92;1;0.155;0.309;0.0;0.302;0.54;178.018;audio_features;3nodtPfXcok53E8Uze8gvD;spotify:track:3nodtPfXcok53E8Uze8gvD;https://api.spotify.com/v1/tracks/3nodtPfXcok53E8Uze8gvD;https://api.spotify.com/v1/audio-analysis/3nodtPfXcok53E8Uze8gvD;187589;4
That's What I Like;0.853;0.56;1;-4.961;1;0.0406;0.013;0.0;0.0944;0.86;134.066;audio_features;0KKkJNfGyhkQ5aFogxQAPU;spotify:track:0KKkJNfGyhkQ5aFogxQAPU;https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU;https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU;206693;4
Jogo do Amor;0.758;0.52;1;-6.405;1;0.0866;0.212;0.0;0.071;0.857;154.06;audio_features;3MxbRHE1u74SoMNR9iURIZ;spotify:track:3MxbRHE1u74SoMNR9iURIZ;https://api.spotify.com/v1/tracks/3MxbRHE1u74SoMNR9iURIZ;https://api.spotify.com/v1/audio-analysis/3MxbRHE1u74SoMNR9iURIZ;144039;4
Infinity And Beyond;0.196;0.145;5;-14.836;1;0.0334;0.857;0.356;0.208;0.214;162.077;audio_features;4rm1U6PBUaGs2nZztwckzf;spotify:track:4rm1U6PBUaGs2nZztwckzf;https://api.spotify.com/v1/tracks/4rm1U6PBUaGs2nZztwckzf;https://api.spotify.com/v1/audio-analysis/4rm1U6PBUaGs2nZztwckzf;189173;4
IDGAF - B Case Remix;0.837;0.786;7;-3.42;1;0.0311;0.00976;0.0;0.0313;0.602;97.002;audio_features;4lynWvMXZSQvCVqvbLjiTV;spotify:track:4lynWvMXZSQvCVqvbLjiTV;https://api.spotify.com/v1/tracks/4lynWvMXZSQvCVqvbLjiTV;https://api.spotify.com/v1/audio-analysis/4lynWvMXZSQvCVqvbLjiTV;195320;4
Chegaste;0.561;0.396;8;-6.777;1;0.0347;0.756;0.0;0.11;0.444;131.324;audio_features;4qQCkzpkOPvbgbcy3fHwxK;spotify:track:4qQCkzpkOPvbgbcy3fHwxK;https://api.spotify.com/v1/tracks/4qQCkzpkOPvbgbcy3fHwxK;https://api.spotify.com/v1/audio-analysis/4qQCkzpkOPvbgbcy3fHwxK;236058;4
Cuida Bem Dela (Ao Vivo);0.612;0.8;7;-4.836;1;0.0608;0.327;0.0;0.263;0.2;76.992;audio_features;3v7wCCCAalarf1HShBi4QB;spotify:track:3v7wCCCAalarf1HShBi4QB;https://api.spotify.com/v1/tracks/3v7wCCCAalarf1HShBi4QB;https://api.spotify.com/v1/audio-analysis/3v7wCCCAalarf1HShBi4QB;201893;4
Be Alright;0.553;0.586;11;-6.319;1;0.0362;0.697;0.0;0.0813;0.443;126.684;audio_features;3EPXxR3ImUwfayaurPi3cm;spotify:track:3EPXxR3ImUwfayaurPi3cm;https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm;https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm;196373;4
Tô Feliz (Matei o Presidente) 2;0.931;0.63;0;-9.477;1;0.275;0.426;0.000856;0.0879;0.289;103.98;audio_features;1eJCpFxPd8vKfQgNSvVtLP;spotify:track:1eJCpFxPd8vKfQgNSvVtLP;https://api.spotify.com/v1/tracks/1eJCpFxPd8vKfQgNSvVtLP;https://api.spotify.com/v1/audio-analysis/1eJCpFxPd8vKfQgNSvVtLP;240840;4
Naked;0.529;0.607;6;-6.781;1;0.0574;0.104;0.0;0.0631;0.238;101.966;audio_features;7krbSH3rd8lhIZvuzTV3Bl;spotify:track:7krbSH3rd8lhIZvuzTV3Bl;https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl;https://api.spotify.com/v1/audio-analysis/7krbSH3rd8lhIZvuzTV3Bl;234107;4
Winter Things;0.639;0.219;0;-10.204;1;0.0717;0.93;0.0;0.227;0.797;74.739;audio_features;1jhljxXlHw8K9rezXKrnow;spotify:track:1jhljxXlHw8K9rezXKrnow;https://api.spotify.com/v1/tracks/1jhljxXlHw8K9rezXKrnow;https://api.spotify.com/v1/audio-analysis/1jhljxXlHw8K9rezXKrnow;158720;4
Who Would Think That Love?;0.722;0.722;5;-6.423;1;0.0454;0.112;3.43e-06;0.269;0.76;107.925;audio_features;6nzp3cDYduF6UGjZb1ry3t;spotify:track:6nzp3cDYduF6UGjZb1ry3t;https://api.spotify.com/v1/tracks/6nzp3cDYduF6UGjZb1ry3t;https://api.spotify.com/v1/audio-analysis/6nzp3cDYduF6UGjZb1ry3t;237262;4
Now Or Never;0.67;0.585;6;-4.861;0;0.0354;0.107;1.11e-06;0.131;0.447;110.03;audio_features;7i2DJ88J7jQ8K7zqFX2fW8;spotify:track:7i2DJ88J7jQ8K7zqFX2fW8;https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8;https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8;214802;4
Love Again;0.66;0.668;11;-4.668;0;0.0339;0.00173;2.85e-05;0.1;0.468;115.984;audio_features;4rPkN1FMzQyFNP9cLUGIIB;spotify:track:4rPkN1FMzQyFNP9cLUGIIB;https://api.spotify.com/v1/tracks/4rPkN1FMzQyFNP9cLUGIIB;https://api.spotify.com/v1/audio-analysis/4rPkN1FMzQyFNP9cLUGIIB;258004;4
One Last Time;0.628;0.593;8;-5.036;1;0.0323;0.093;1.65e-06;0.096;0.104;125.026;audio_features;7xoUc6faLbCqZO6fQEYprd;spotify:track:7xoUc6faLbCqZO6fQEYprd;https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd;https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd;197267;4
Ela Só Quer Paz;0.655;0.664;0;-4.506;0;0.179;0.0207;0.0;0.0771;0.934;172.005;audio_features;1RPrzKZdkzCNV0Ux0xEHg2;spotify:track:1RPrzKZdkzCNV0Ux0xEHg2;https://api.spotify.com/v1/tracks/1RPrzKZdkzCNV0Ux0xEHg2;https://api.spotify.com/v1/audio-analysis/1RPrzKZdkzCNV0Ux0xEHg2;174382;4
Próximo amor;0.642;0.744;6;-4.261;0;0.0493;0.22;0.0;0.102;0.348;120.091;audio_features;66toMgjEVAujGwyc1PEDvx;spotify:track:66toMgjEVAujGwyc1PEDvx;https://api.spotify.com/v1/tracks/66toMgjEVAujGwyc1PEDvx;https://api.spotify.com/v1/audio-analysis/66toMgjEVAujGwyc1PEDvx;198012;4
Miss Independent;0.668;0.673;1;-5.714;1;0.145;0.48;0.0;0.194;0.727;171.812;audio_features;1yJ5fyqBusR7Verj8JGsKV;spotify:track:1yJ5fyqBusR7Verj8JGsKV;https://api.spotify.com/v1/tracks/1yJ5fyqBusR7Verj8JGsKV;https://api.spotify.com/v1/audio-analysis/1yJ5fyqBusR7Verj8JGsKV;232000;4
Heaven;0.382;0.589;9;-7.315;0;0.0267;0.0465;0.0;0.122;0.335;140.059;audio_features;7Ewz6bJ97vUqk5HdkvguFQ;spotify:track:7Ewz6bJ97vUqk5HdkvguFQ;https://api.spotify.com/v1/tracks/7Ewz6bJ97vUqk5HdkvguFQ;https://api.spotify.com/v1/audio-analysis/7Ewz6bJ97vUqk5HdkvguFQ;243360;4
Meu Abrigo;0.658;0.572;3;-7.527;1;0.0304;0.214;0.0;0.125;0.741;92.011;audio_features;5U28PY9MekLyCBYtLHGQpe;spotify:track:5U28PY9MekLyCBYtLHGQpe;https://api.spotify.com/v1/tracks/5U28PY9MekLyCBYtLHGQpe;https://api.spotify.com/v1/audio-analysis/5U28PY9MekLyCBYtLHGQpe;231474;4
Moonlight;0.921;0.537;9;-5.723;0;0.0804;0.556;0.00404;0.102;0.711;128.009;audio_features;0JP9xo3adEtGSdUEISiszL;spotify:track:0JP9xo3adEtGSdUEISiszL;https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL;https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL;135090;4
Scars To Your Beautiful;0.573;0.739;0;-5.74;1;0.129;0.0285;0.0;0.111;0.451;97.085;audio_features;42ydLwx4i5V49RXHOozJZq;spotify:track:42ydLwx4i5V49RXHOozJZq;https://api.spotify.com/v1/tracks/42ydLwx4i5V49RXHOozJZq;https://api.spotify.com/v1/audio-analysis/42ydLwx4i5V49RXHOozJZq;230227;4
repercussions;0.264;0.0198;2;-27.706;0;0.0495;0.993;0.905;0.112;0.0664;71.348;audio_features;17MW0SY6TlzOds2aCOsWJR;spotify:track:17MW0SY6TlzOds2aCOsWJR;https://api.spotify.com/v1/tracks/17MW0SY6TlzOds2aCOsWJR;https://api.spotify.com/v1/audio-analysis/17MW0SY6TlzOds2aCOsWJR;127333;4
How I Want Ya - Dawin Remix;0.846;0.552;1;-3.787;1;0.0365;0.0105;6.79e-06;0.079;0.588;101.032;audio_features;6qcBjsxbNHDtO1fWIDe48i;spotify:track:6qcBjsxbNHDtO1fWIDe48i;https://api.spotify.com/v1/tracks/6qcBjsxbNHDtO1fWIDe48i;https://api.spotify.com/v1/audio-analysis/6qcBjsxbNHDtO1fWIDe48i;195707;4
Na Na;0.917;0.62;1;-4.95;1;0.0567;0.26;0.0;0.114;0.457;106.034;audio_features;6iO2JKc25YwO27CoQIya3O;spotify:track:6iO2JKc25YwO27CoQIya3O;https://api.spotify.com/v1/tracks/6iO2JKc25YwO27CoQIya3O;https://api.spotify.com/v1/audio-analysis/6iO2JKc25YwO27CoQIya3O;185694;4
Toda Toda;0.795;0.853;7;-5.001;1;0.17;0.512;0.0;0.0874;0.966;130.025;audio_features;2gywMK0AQvj8QZJFcEO4R3;spotify:track:2gywMK0AQvj8QZJFcEO4R3;https://api.spotify.com/v1/tracks/2gywMK0AQvj8QZJFcEO4R3;https://api.spotify.com/v1/audio-analysis/2gywMK0AQvj8QZJFcEO4R3;180267;4
Michael Douglas;0.751;0.695;4;-3.535;0;0.0376;0.24;0.191;0.231;0.797;130.092;audio_features;07SFuH5wrvcqQMDcuouqhM;spotify:track:07SFuH5wrvcqQMDcuouqhM;https://api.spotify.com/v1/tracks/07SFuH5wrvcqQMDcuouqhM;https://api.spotify.com/v1/audio-analysis/07SFuH5wrvcqQMDcuouqhM;194000;4
Automaticamente;0.918;0.907;0;0.04;0;0.0812;0.0192;3.36e-06;0.0637;0.839;132.076;audio_features;6AaoEX192rJ6o3UFwG43sV;spotify:track:6AaoEX192rJ6o3UFwG43sV;https://api.spotify.com/v1/tracks/6AaoEX192rJ6o3UFwG43sV;https://api.spotify.com/v1/audio-analysis/6AaoEX192rJ6o3UFwG43sV;187839;4
Dona Maria;0.746;0.447;11;-7.485;1;0.118;0.846;0.0;0.201;0.924;139.994;audio_features;0dGqIEsFN3KakdPCMkgjre;spotify:track:0dGqIEsFN3KakdPCMkgjre;https://api.spotify.com/v1/tracks/0dGqIEsFN3KakdPCMkgjre;https://api.spotify.com/v1/audio-analysis/0dGqIEsFN3KakdPCMkgjre;187999;4
Budapest;0.714;0.451;5;-8.268;1;0.0276;0.0883;0.0;0.108;0.406;127.787;audio_features;7GJClzimvMSghjcrKxuf1M;spotify:track:7GJClzimvMSghjcrKxuf1M;https://api.spotify.com/v1/tracks/7GJClzimvMSghjcrKxuf1M;https://api.spotify.com/v1/audio-analysis/7GJClzimvMSghjcrKxuf1M;200720;4
Heartburn - Jarami Remix;0.662;0.507;10;-8.348;0;0.357;0.496;0.0;0.386;0.441;103.01;audio_features;4J2mpvxYoHzjUkCjn1WEfY;spotify:track:4J2mpvxYoHzjUkCjn1WEfY;https://api.spotify.com/v1/tracks/4J2mpvxYoHzjUkCjn1WEfY;https://api.spotify.com/v1/audio-analysis/4J2mpvxYoHzjUkCjn1WEfY;233000;4
Gotta Be Me;0.744;0.969;4;-5.466;0;0.076;0.0335;1.57e-05;0.0375;0.808;106.932;audio_features;58iuuMeVzgGhCwhnx3zBAP;spotify:track:58iuuMeVzgGhCwhnx3zBAP;https://api.spotify.com/v1/tracks/58iuuMeVzgGhCwhnx3zBAP;https://api.spotify.com/v1/audio-analysis/58iuuMeVzgGhCwhnx3zBAP;233267;4
Lights Down Low;0.623;0.493;5;-7.727;0;0.0338;0.0632;0.0;0.104;0.594;81.019;audio_features;1sYSP7gKa5kdKIfhANfori;spotify:track:1sYSP7gKa5kdKIfhANfori;https://api.spotify.com/v1/tracks/1sYSP7gKa5kdKIfhANfori;https://api.spotify.com/v1/audio-analysis/1sYSP7gKa5kdKIfhANfori;223847;4
TiO;0.839;0.693;9;-8.838;0;0.37;0.552;7.72e-06;0.444;0.788;145.042;audio_features;5X03O1yCdSDj9MNkld7HiD;spotify:track:5X03O1yCdSDj9MNkld7HiD;https://api.spotify.com/v1/tracks/5X03O1yCdSDj9MNkld7HiD;https://api.spotify.com/v1/audio-analysis/5X03O1yCdSDj9MNkld7HiD;183828;4
Only You;0.607;0.74;4;-4.793;0;0.172;0.0829;0.0;0.105;0.219;108.05;audio_features;54l9GJGQ1UCFKe2tzt1Vxt;spotify:track:54l9GJGQ1UCFKe2tzt1Vxt;https://api.spotify.com/v1/tracks/54l9GJGQ1UCFKe2tzt1Vxt;https://api.spotify.com/v1/audio-analysis/54l9GJGQ1UCFKe2tzt1Vxt;189401;4
Woody And Buzz;0.223;0.107;4;-17.498;1;0.0394;0.841;0.608;0.134;0.0419;91.992;audio_features;5PYvsgExYROfYmPq8Qa4hs;spotify:track:5PYvsgExYROfYmPq8Qa4hs;https://api.spotify.com/v1/tracks/5PYvsgExYROfYmPq8Qa4hs;https://api.spotify.com/v1/audio-analysis/5PYvsgExYROfYmPq8Qa4hs;269520;4
U12;0.696;0.322;10;-7.979;1;0.0295;0.515;5.55e-06;0.112;0.656;75.009;audio_features;5vfyS6tYm0Eiss7AjkwvQ2;spotify:track:5vfyS6tYm0Eiss7AjkwvQ2;https://api.spotify.com/v1/tracks/5vfyS6tYm0Eiss7AjkwvQ2;https://api.spotify.com/v1/audio-analysis/5vfyS6tYm0Eiss7AjkwvQ2;203864;4
Right Here, Right Now;0.562;0.797;2;-5.386;1;0.0356;0.328;0.0;0.0752;0.296;110.049;audio_features;5EBd8sbeMSyIotWaMnR7s4;spotify:track:5EBd8sbeMSyIotWaMnR7s4;https://api.spotify.com/v1/tracks/5EBd8sbeMSyIotWaMnR7s4;https://api.spotify.com/v1/audio-analysis/5EBd8sbeMSyIotWaMnR7s4;235733;4
Jesus Apaga a Luz (Ao Vivo);0.633;0.97;7;-4.591;1;0.308;0.54;1.4e-05;0.436;0.571;185.948;audio_features;04wMGA4r7vUnHwe3uvlZIw;spotify:track:04wMGA4r7vUnHwe3uvlZIw;https://api.spotify.com/v1/tracks/04wMGA4r7vUnHwe3uvlZIw;https://api.spotify.com/v1/audio-analysis/04wMGA4r7vUnHwe3uvlZIw;157573;4
bloodline;0.758;0.665;2;-5.188;0;0.0774;0.0815;0.000157;0.216;0.643;151.976;audio_features;2hloaUoRonYssMuqLCBLTX;spotify:track:2hloaUoRonYssMuqLCBLTX;https://api.spotify.com/v1/tracks/2hloaUoRonYssMuqLCBLTX;https://api.spotify.com/v1/audio-analysis/2hloaUoRonYssMuqLCBLTX;216893;4
Ice Cream & Cake;0.58;0.935;9;-3.348;1;0.189;0.0318;0.0;0.0977;0.603;172.023;audio_features;5vCuawHQ8Poch1odz9JDpB;spotify:track:5vCuawHQ8Poch1odz9JDpB;https://api.spotify.com/v1/tracks/5vCuawHQ8Poch1odz9JDpB;https://api.spotify.com/v1/audio-analysis/5vCuawHQ8Poch1odz9JDpB;191440;4
Hero (feat. Christina Perri);0.47;0.85;1;-2.825;0;0.0363;0.0627;0.0;0.118;0.148;149.876;audio_features;5g1BARk25uUJtEPSUwcjnU;spotify:track:5g1BARk25uUJtEPSUwcjnU;https://api.spotify.com/v1/tracks/5g1BARk25uUJtEPSUwcjnU;https://api.spotify.com/v1/audio-analysis/5g1BARk25uUJtEPSUwcjnU;197840;4
Mandona - Acústico;0.652;0.4;11;-11.284;0;0.447;0.339;0.0;0.105;0.556;88.755;audio_features;0R4dwzW253KTxchGryT1H6;spotify:track:0R4dwzW253KTxchGryT1H6;https://api.spotify.com/v1/tracks/0R4dwzW253KTxchGryT1H6;https://api.spotify.com/v1/audio-analysis/0R4dwzW253KTxchGryT1H6;239999;4
Rainbow;0.508;0.912;9;-8.049;0;0.0368;7.06e-05;0.403;0.0492;0.682;117.582;audio_features;5qFxuUIAwJlzO60vqOiL7y;spotify:track:5qFxuUIAwJlzO60vqOiL7y;https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y;https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y;252693;4
You've Got A Friend In Me;0.689;0.333;0;-12.134;0;0.0307;0.817;5.13e-06;0.285;0.471;115.835;audio_features;2stkLJ0JNcXkIRDNF3ld6c;spotify:track:2stkLJ0JNcXkIRDNF3ld6c;https://api.spotify.com/v1/tracks/2stkLJ0JNcXkIRDNF3ld6c;https://api.spotify.com/v1/audio-analysis/2stkLJ0JNcXkIRDNF3ld6c;124160;4
Slow Hands;0.735;0.425;0;-6.648;1;0.0466;0.011;0.0;0.055;0.848;85.894;audio_features;2cOUlop2ZakjOKe4WinesN;spotify:track:2cOUlop2ZakjOKe4WinesN;https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN;https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN;188174;4
Never Be the Same;0.637;0.713;0;-4.333;1;0.0747;0.181;0.000637;0.137;0.243;129.923;audio_features;4eWQlBRaTjPPUlzacqEeoQ;spotify:track:4eWQlBRaTjPPUlzacqEeoQ;https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ;https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ;226973;4
The Greatest;0.414;0.23;2;-12.379;0;0.0406;0.942;0.0167;0.173;0.192;78.494;audio_features;6ERZ30cRjVWGtVLhczX9aL;spotify:track:6ERZ30cRjVWGtVLhczX9aL;https://api.spotify.com/v1/tracks/6ERZ30cRjVWGtVLhczX9aL;https://api.spotify.com/v1/audio-analysis/6ERZ30cRjVWGtVLhczX9aL;300361;3
Uma Thurman;0.622;0.961;4;-2.616;0;0.0669;0.102;0.00016;0.264;0.687;149.962;audio_features;5PUawWFG1oIS2NwEcyHaCr;spotify:track:5PUawWFG1oIS2NwEcyHaCr;https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr;https://api.spotify.com/v1/audio-analysis/5PUawWFG1oIS2NwEcyHaCr;211573;4
Don't Be A Fool;0.473;0.339;11;-6.039;0;0.0364;0.596;0.0;0.103;0.265;175.264;audio_features;7msCKNrI0vZw9H4MIgLnAh;spotify:track:7msCKNrI0vZw9H4MIgLnAh;https://api.spotify.com/v1/tracks/7msCKNrI0vZw9H4MIgLnAh;https://api.spotify.com/v1/audio-analysis/7msCKNrI0vZw9H4MIgLnAh;215773;3
Don't Forget About Me;0.494;0.243;5;-9.083;0;0.0316;0.822;0.00225;0.147;0.0722;126.063;audio_features;4gVZhkcsZcwQ4mU1gEeXEO;spotify:track:4gVZhkcsZcwQ4mU1gEeXEO;https://api.spotify.com/v1/tracks/4gVZhkcsZcwQ4mU1gEeXEO;https://api.spotify.com/v1/audio-analysis/4gVZhkcsZcwQ4mU1gEeXEO;268854;4
Up;0.856;0.609;0;-7.223;1;0.0824;0.00801;8.15e-05;0.0344;0.928;114.988;audio_features;32OlwWuMpZ6b0aN2RZOeMS;spotify:track:32OlwWuMpZ6b0aN2RZOeMS;https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS;https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS;269667;4
Starving;0.729;0.615;4;-4.238;1;0.0647;0.378;0.0;0.105;0.508;99.989;audio_features;4Ce37cRWvM1vIGGynKcs22;spotify:track:4Ce37cRWvM1vIGGynKcs22;https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22;https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22;181880;4
A Hand For Mrs. Claus;0.644;0.573;5;-6.804;0;0.0859;0.482;0.0;0.311;0.802;111.895;audio_features;5GMaaILYpTiAo1SAhvvBKi;spotify:track:5GMaaILYpTiAo1SAhvvBKi;https://api.spotify.com/v1/tracks/5GMaaILYpTiAo1SAhvvBKi;https://api.spotify.com/v1/audio-analysis/5GMaaILYpTiAo1SAhvvBKi;149000;4
Connection;0.611;0.602;5;-4.89;1;0.0437;0.000837;0.0;0.112;0.624;168.154;audio_features;3T4UodGkfZObJ43RtA5KFU;spotify:track:3T4UodGkfZObJ43RtA5KFU;https://api.spotify.com/v1/tracks/3T4UodGkfZObJ43RtA5KFU;https://api.spotify.com/v1/audio-analysis/3T4UodGkfZObJ43RtA5KFU;148460;4
